SessionEntryID,SessionID,SessionEntryiRacingID,EntryName,IsTeam,CarID,FinishPosInClass,StartPositionInClass,ClassID,EntryIncidents,GapToLeader,LapsCompleted,FinalLapFinishTime,OverallFinishPos,OverallStartPos,StartPos,ReasonOut,ChampPoints
251,5,-200736,5Star Motorsport #155,True,10,16,10,5,24,0.6951,29,6478.780000000001,32,0,0,Running,0
247,5,-245029,Team RSO by V-RIG KC Racing,True,10,12,11,5,10,0.534,25,8630.6456,28,0,0,Running,0
238,5,-263677,Mercedes-AMG Team URANO eSports,True,11,3,12,5,8,0.0844,17,6605.1123,19,0,0,Running,0
244,5,-241403,Maniti Racing $IVRA GT3 Pro,True,10,9,13,5,14,0.4413,30,6521.8496000000005,25,0,0,Running,0
255,5,-183950,Orion Race Team,True,10,20,14,5,22,0.9253,33,6629.8905,36,0,0,Running,0
252,5,-268725,Hardpoint by DeltaSport #199,True,10,17,15,5,36,0.7811,24,7411.4185,33,0,0,Running,0
237,5,-266746,Team PGZ $114,True,10,2,16,5,17,0.0612,22,6551.7363,18,0,0,Running,0
270,5,-70094,Element SimRacing Water,True,10,35,17,5,6,2.0335,22,6663.5441,51,0,0,Running,0
266,5,-203943,Visceral Esports IVRA Endurance,True,10,31,18,5,10,1.7006,16,6500.7797,47,0,0,Running,0
262,5,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,27,19,5,16,1.318,17,7590.1,43,0,0,Running,0
274,5,-59992,GermanSimRacing #Green,True,12,39,20,5,5,2.912,17,7862.3112,55,0,0,Running,0
258,5,-10547,Virtual Motorsport,True,14,23,21,5,21,1.0764,21,6573.8209,39,0,0,Running,0
245,5,-127473,Hellracers Tershine,True,10,10,22,5,15,0.4802,21,8219.7074,26,0,0,Running,0
236,5,-279416,ATRS eSports #113,True,10,1,23,5,10,16 Laps,17,6572.8344,17,0,0,Running,0
243,5,-241025,Impulse Racing #157,True,10,8,24,5,14,0.2984,23,6392.007100000001,24,0,0,Running,0
265,5,-190230,Valorous Motorsports Apollo,True,14,30,25,5,17,1.4295,28,6637.0289,46,0,0,Running,0
241,5,-289830,Puresims Esports $116,True,10,6,26,5,13,0.2855,27,6597.7148,22,0,0,Running,0
240,5,-41620,Obsidian Racing,True,10,5,27,5,18,0.2166,24,6731.7864,21,0,0,Running,0
271,5,-112505,QUASAR SIM RACING - HYDRA,True,11,36,28,5,17,2.1169,24,7274.5171,52,0,0,Running,0
269,5,-10269,SRN Motorsports,True,13,34,29,5,7,1.9772,25,6590.3137,50,0,0,Running,0
259,5,-173954,Satellite Racing GT3 AM,True,14,24,30,5,11,1.1468,28,6600.755999999999,40,0,0,Running,0
257,5,-270082,Deutsche Payment Raven,True,10,22,31,5,14,0.9691,27,6690.6406,38,0,0,Running,0
256,5,-54386,Team Heusinkveld #148,True,11,21,32,5,11,0.945,24,6592.6283,37,0,0,Running,0
260,5,-246300,Vector by RSR $127,True,10,25,33,5,10,1.1751,16,6432.321,41,0,0,Running,0
273,5,-90444,Prestanda NOMAD #256,True,11,38,34,5,2,2.8209,6,2926.817,54,0,0,Running,0
264,5,-129779,Torque Freak Racing Redgate,True,10,29,35,5,2,1.3923,14,6348.8898,45,0,0,Running,0
272,5,-244197,World Of SimRacing Team,True,14,37,36,5,5,2.8002,19,7545.442300000001,53,0,0,Running,0
249,5,-92080,GermanSimRacing.de by ACV,True,12,14,37,5,10,0.5727,20,6522.504199999999,30,0,0,Running,0
253,5,-142020,Fiercely Forward GT,True,10,18,38,5,2,0.8544,13,6645.0434000000005,34,0,0,Running,0
263,5,-81578,Alpinestars Geodesic Racing Gold,True,11,28,39,5,0,1.329,2,6285.92,44,0,0,Running,0
285,6,-179201,Hardpoint by DeltaSport #99,True,9,11,1,4,1,0.4823,7,3326.2936,11,0,0,Running,0
279,6,-23557,Satellite Racing LMP2,True,9,5,2,4,6,0.3099,7,3305.4406,5,0,0,Running,0
284,6,-80235,Alpinestars Geodesic Racing,True,9,10,3,4,3,0.4668,7,3196.9483,10,0,0,Running,0
290,6,-93998,Maniti Racing $IVRA LMP2,True,9,16,4,4,3,0.8928,6,3146.6955,16,0,0,Running,0
288,6,-237677,PRIVATE LABEL Team Hype $IVRA,True,9,14,5,4,6,0.7337,8,3439.9055000000003,14,0,0,Running,0
278,6,-135394,Orion Race Team #46,True,9,4,6,4,1,0.2518,7,3272.3754999999996,4,0,0,Running,0
283,6,-231696,P1 ESPORT,True,9,9,7,4,0,0.4103,6,3266.7754999999997,9,0,0,Running,0
275,6,-207269,URANO eSports DATAGROUP,True,9,1,8,4,1,1 Laps,7,3278.5341999999996,1,0,0,Running,0
276,6,-278338,VELOCE,True,9,2,9,4,1,0.126,7,3408.0743,2,0,0,Running,0
277,6,-182782,Puresims Esports $IVRA,True,9,3,10,4,0,0.2204,7,3398.1461,3,0,0,Running,0
281,6,-270215,Race Clutch,True,9,7,11,4,1,0.3609,7,3309.2164,7,0,0,Running,0
280,6,-83099,Team RSO #17,True,9,6,12,4,0,0.3324,7,3331.5135999999998,6,0,0,Running,0
282,6,-280685,ATRS eSports #13,True,9,8,13,4,0,0.372,3,2904.4542,8,0,0,Running,0
289,6,-60020,GermanSimRacing #Blue,True,9,15,14,4,1,0.7579,7,3311.7814999999996,15,0,0,Running,0
286,6,-152878,SRC Mivano Corse,True,9,12,15,4,0,0.5623,7,3313.5461,12,0,0,Running,0
287,6,-280585,Valkyrie Exype,True,9,13,16,4,6,0.5652,6,3298.2232,13,0,0,Running,0
324,6,-70094,Element SimRacing Water,True,10,34,1,5,0,1.3147,7,1379.0005,50,0,0,Running,0
322,6,-173954,Satellite Racing GT3 AM,True,14,32,2,5,2,1.2066,7,1367.0423,48,0,0,Running,0
320,6,-129779,Torque Freak Racing Redgate,True,10,30,3,5,0,1.1269,5,1125.6833,46,0,0,Running,0
328,6,-10269,SRN Motorsports,True,13,38,4,5,1,1.8846,6,1212.3232,54,0,0,Running,0
304,6,-81578,Alpinestars Geodesic Racing Gold,True,11,14,5,5,0,0.3162,7,2273.2277,30,0,0,Running,0
321,6,-190230,Valorous Motorsports Apollo,True,14,31,6,5,0,1.1387,6,1288.7669,47,0,0,Running,0
306,6,-124248,Archer Brothers,True,14,16,7,5,1,0.4731,5,1105.1974,32,0,0,Running,0
309,6,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,19,8,5,1,0.6387,6,1339.2539,35,0,0,Running,0
327,6,-112505,QUASAR SIM RACING - HYDRA,True,11,37,9,5,1,1.5763,6,1383.5155,53,0,0,Running,0
326,6,-278802,WS Racing eSports #223,True,10,36,10,5,3,1.5384,5,1157.6689000000001,52,0,0,Running,0
314,6,-244197,World Of SimRacing Team,True,14,24,11,5,0,0.8436,5,1165.9497000000001,40,0,0,Running,0
325,6,-242427,Rusty Spatulas IVRA Endurance,True,10,35,12,5,0,1.435,6,1305.9014,51,0,0,Running,0
308,6,-241025,Impulse Racing #157,True,10,18,13,5,2,0.5231,6,2184.8687999999997,34,0,0,Running,0
293,6,-286871,Phoenix Racing eSport,True,12,3,14,5,0,0.0077,5,2159.5043,19,0,0,Running,0
313,6,-241403,Maniti Racing $IVRA GT3 Pro,True,10,23,15,5,7,0.7179,5,2158.6163,39,0,0,Running,0
302,6,-289830,Puresims Esports $116,True,10,12,16,5,0,0.2894,5,2185.9494,28,0,0,Running,0
292,6,-54386,Team Heusinkveld #148,True,11,2,17,5,0,0.0024,5,2191.9209,18,0,0,Running,0
318,6,-246300,Vector by RSR $127,True,10,28,18,5,1,1.0601,6,2336.556,44,0,0,Running,0
310,6,-127473,Hellracers Tershine,True,10,20,19,5,2,0.6408,6,2334.7074,36,0,0,Running,0
303,6,-142020,Fiercely Forward GT,True,10,13,20,5,0,0.2962,5,2186.7874,29,0,0,Running,0
312,6,-183950,Orion Race Team,True,10,22,21,5,2,0.6791,5,2208.2398000000003,38,0,0,Running,0
319,6,-10547,Virtual Motorsport,True,14,29,22,5,2,1.0881,5,2167.5406,45,0,0,Running,0
305,6,-203943,Visceral Esports IVRA Endurance,True,10,15,23,5,2,0.4672,6,2342.3231,31,0,0,Running,0
317,6,-270082,Deutsche Payment Raven,True,10,27,24,5,0,0.9262,6,2334.5915999999997,43,0,0,Running,0
297,6,-41620,Obsidian Racing,True,10,7,25,5,0,0.1949,5,2234.3097,23,0,0,Running,0
307,6,-92080,GermanSimRacing.de by ACV,True,12,17,26,5,0,0.494,7,2458.9221000000002,33,0,0,Running,0
300,6,-263677,Mercedes-AMG Team URANO eSports,True,11,10,27,5,5,0.245,6,2372.0968,26,0,0,Running,0
295,6,-266746,Team PGZ $114,True,10,5,28,5,2,0.1358,6,2341.4655,21,0,0,Running,0
299,6,-268725,Hardpoint by DeltaSport #199,True,10,9,29,5,7,0.2294,5,2190.654,25,0,0,Running,0
301,6,-200736,5Star Motorsport #155,True,10,11,30,5,1,0.2527,2,1734.0972,27,0,0,Running,0
294,6,-81577,Alpinestars Geodesic Racing Black,True,11,4,31,5,0,0.0146,5,2172.1942999999997,20,0,0,Running,0
291,6,-279416,ATRS eSports #113,True,10,1,32,5,0,1 Laps,6,2361.0112,17,0,0,Running,0
316,6,-272114,WS Racing eSports #120,True,10,26,33,5,1,0.8656,5,2290.3322,42,0,0,Running,0
298,6,-12725,Glacier Racing,True,13,8,34,5,0,0.2281,5,2167.6587999999997,24,0,0,Running,0
311,6,-245029,Team RSO by V-RIG KC Racing,True,10,21,35,5,1,0.6678,6,2302.6778999999997,37,0,0,Running,0
296,6,-197340,Tempus SimSport #103,True,10,6,36,5,1,0.1823,5,2213.1857999999997,22,0,0,Running,0
315,6,-13479,Samba Racing Team,True,15,25,37,5,2,0.8562,3,1928.7893,41,0,0,Running,0
323,6,-59992,GermanSimRacing #Green,True,12,33,38,5,1,1.2539,6,2337.5184,49,0,0,Running,0
336,7,-80235,Alpinestars Geodesic Racing,True,9,8,1,4,0,1.2348,4,614.5606,8,0,0,Running,0
343,7,-237677,PRIVATE LABEL Team Hype $IVRA,True,9,15,2,4,6,2.5548,4,647.6471,15,0,0,Running,0
339,7,-93998,Maniti Racing $IVRA LMP2,True,9,11,3,4,3,1.5573,4,641.6542000000001,11,0,0,Running,0
333,7,-179201,Hardpoint by DeltaSport #99,True,9,5,4,4,4,0.8174,4,644.0738,5,0,0,Running,0
341,7,-23557,Satellite Racing LMP2,True,9,13,5,4,1,1.658,4,647.9883,13,0,0,Running,0
335,7,-270215,Race Clutch,True,9,7,6,4,2,0.9332,4,679.4612999999999,7,0,0,Running,0
329,7,-135394,Orion Race Team #46,True,9,1,7,4,3,0 Laps,4,706.1727000000001,1,0,0,Running,0
330,7,-182782,Puresims Esports $IVRA,True,9,2,8,4,1,0.1981,3,603.739,2,0,0,Running,0
332,7,-280685,ATRS eSports #13,True,9,4,9,4,4,0.3226,4,687.4404,4,0,0,Running,0
334,7,-207269,URANO eSports DATAGROUP,True,9,6,10,4,1,0.8777,4,717.8761,6,0,0,Running,0
342,7,-60020,GermanSimRacing #Blue,True,9,14,11,4,1,2.4682,3,615.1527,14,0,0,Running,0
337,7,-152878,SRC Mivano Corse,True,9,9,12,4,3,1.2801,3,621.7728999999999,9,0,0,Running,0
338,7,-231696,P1 ESPORT,True,9,10,13,4,5,1.4111,2,622.2364,10,0,0,Running,0
344,7,-280585,Valkyrie Exype,True,9,16,14,4,1,2.7161,2,630.6907,16,0,0,Running,0
331,7,-278338,VELOCE,True,9,3,15,4,0,0.2601,2,649.9336,3,0,0,Running,0
340,7,-83099,Team RSO #17,True,9,12,16,4,0,1.6307,1,612.2051,12,0,0,Running,0
370,7,-70094,Element SimRacing Water,True,10,26,1,5,1,1.1012,4,579.6765,42,0,0,Running,0
371,7,-129779,Torque Freak Racing Redgate,True,10,27,2,5,1,1.2963,3,545.6145,43,0,0,Running,0
361,7,-270082,Deutsche Payment Raven,True,10,17,3,5,0,0.7633,4,661.3299,33,0,0,Running,0
355,7,-289830,Puresims Esports $116,True,10,11,4,5,1,0.4882,3,538.3684,27,0,0,Running,0
377,7,-241025,Impulse Racing #157,True,10,33,5,5,0,2.1157,2,416.0059,49,0,0,Running,0
353,7,-41620,Obsidian Racing,True,10,9,6,5,5,0.4284,4,664.6619,25,0,0,Running,0
365,7,-183950,Orion Race Team,True,10,21,7,5,2,0.9491,3,545.0359000000001,37,0,0,Running,0
346,7,-92080,GermanSimRacing.de by ACV,True,12,2,8,5,2,0.0243,3,545.9171,18,0,0,Running,0
354,7,-127473,Hellracers Tershine,True,10,10,9,5,3,0.4845,4,673.4703000000001,26,0,0,Running,0
368,7,-10269,SRN Motorsports,True,13,24,10,5,0,1.0942,4,677.8783999999999,40,0,0,Running,0
364,7,-241403,Maniti Racing $IVRA GT3 Pro,True,10,20,11,5,2,0.9148,4,687.8088,36,0,0,Running,0
372,7,-173954,Satellite Racing GT3 AM,True,14,28,12,5,2,1.3503,3,569.7908,44,0,0,Running,0
376,7,-190230,Valorous Motorsports Apollo,True,14,32,13,5,4,2.1095,4,702.0776000000001,48,0,0,Running,0
356,7,-246300,Vector by RSR $127,True,10,12,14,5,0,0.5629,3,576.1262,28,0,0,Running,0
350,7,-203943,Visceral Esports IVRA Endurance,True,10,6,15,5,7,0.3404,3,577.7754,22,0,0,Running,0
367,7,-10547,Virtual Motorsport,True,14,23,16,5,2,1.0799,3,588.3607999999999,39,0,0,Running,0
349,7,-54386,Team Heusinkveld #148,True,11,5,17,5,0,0.2759,3,710.9563,21,0,0,Running,0
360,7,-142020,Fiercely Forward GT,True,10,16,18,5,0,0.7022,3,633.7577,32,0,0,Running,0
373,7,-286871,Phoenix Racing eSport,True,12,29,19,5,7,1.3505,3,514.8214,45,0,0,Running,0
359,7,-12725,Glacier Racing,True,13,15,20,5,1,0.6662,3,669.0263,31,0,0,Running,0
357,7,-59992,GermanSimRacing #Green,True,12,13,21,5,1,0.5964,2,549.8343,29,0,0,Running,0
352,7,-266746,Team PGZ $114,True,10,8,22,5,3,0.3708,2,524.649,24,0,0,Running,0
348,7,-197340,Tempus SimSport #103,True,10,4,23,5,1,0.2386,3,652.4127,20,0,0,Running,0
369,7,-112505,QUASAR SIM RACING - HYDRA,True,11,25,24,5,0,1.0946,3,659.7861,41,0,0,Running,0
347,7,-268725,Hardpoint by DeltaSport #199,True,10,3,25,5,1,0.1392,3,657.9297,19,0,0,Running,0
358,7,-245029,Team RSO by V-RIG KC Racing,True,10,14,26,5,0,0.6299,3,658.3887000000001,30,0,0,Running,0
363,7,-124248,Archer Brothers,True,14,19,27,5,5,0.9064,2,637.9182999999999,35,0,0,Running,0
382,7,-272114,WS Racing eSports #120,True,10,38,28,5,5,3 Laps,1,470.62660000000005,54,0,0,Running,0
366,7,-13479,Samba Racing Team,True,15,22,29,5,0,0.9552,3,688.0483,38,0,0,Running,0
351,7,-200736,5Star Motorsport #155,True,10,7,30,5,2,0.3579,3,697.2064,23,0,0,Running,0
381,7,-278802,WS Racing eSports #223,True,10,39,31,5,3,2 Laps,2,648.8839,55,0,0,Running,0
374,7,-242427,Rusty Spatulas IVRA Endurance,True,10,30,32,5,0,1.5326,3,703.9376,46,0,0,Running,0
345,7,-279416,ATRS eSports #113,True,10,1,33,5,0,1 Laps,3,720.3025,17,0,0,Running,0
378,7,-244197,World Of SimRacing Team,True,14,34,34,5,1,2.4278,2,607.0785000000001,50,0,0,Running,0
375,7,-81578,Alpinestars Geodesic Racing Gold,True,11,31,35,5,0,2.0355,2,673.7318,47,0,0,Running,0
379,7,-263677,Mercedes-AMG Team URANO eSports,True,11,35,36,5,1,3 Laps,1,651.9042000000001,51,0,0,Running,0
362,7,-81577,Alpinestars Geodesic Racing Black,True,11,18,37,5,1,0.7829,1,657.3425000000001,34,0,0,Running,0
380,7,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,36,38,5,0,4 Laps,0,540.3236,52,0,0,Running,0
384,8,-207269,URANO eSports DATAGROUP,True,9,2,1,4,28,1 Laps,124,15479.1157,2,1,1,Disconnected,0
385,8,-278338,VELOCE,True,9,3,2,4,14,1 Laps,124,15470.9105,3,2,2,Disconnected,0
383,8,-182782,Puresims Esports $IVRA,True,9,1,3,4,11,0 Laps,125,15735.5666,1,3,3,Disconnected,0
393,8,-135394,Orion Race Team #46,True,9,11,4,4,11,1 Laps,124,15419.8341,11,4,4,Disconnected,0
390,8,-23557,Satellite Racing LMP2,True,9,8,5,4,35,1 Laps,124,15424.350400000001,8,5,5,Disconnected,0
387,8,-83099,Team RSO #17,True,9,5,6,4,20,1 Laps,124,15429.9624,5,6,6,Disconnected,0
388,8,-270215,Race Clutch,True,9,6,7,4,26,1 Laps,124,15428.4803,6,7,7,Disconnected,0
395,8,-280685,ATRS eSports #13,True,9,13,8,4,17,2 Laps,123,15477.066,13,8,8,Disconnected,0
392,8,-231696,P1 ESPORT,True,9,10,9,4,19,1 Laps,124,15419.1731,10,9,9,Disconnected,0
389,8,-80235,Alpinestars Geodesic Racing,True,9,7,10,4,24,1 Laps,124,15429.8205,7,10,10,Disconnected,0
430,8,-179201,Hardpoint by DeltaSport #99,True,9,16,11,4,43,28 Laps,97,12579.6854,48,11,11,Disconnected,0
386,8,-152878,SRC Mivano Corse,True,9,4,12,4,4,1 Laps,124,15438.7443,4,12,12,Running,0
394,8,-280585,Valkyrie Exype,True,9,12,13,4,23,1 Laps,124,15441.557,12,13,13,Disconnected,0
391,8,-237677,PRIVATE LABEL Team Hype $IVRA,True,9,9,14,4,9,1 Laps,124,15417.8282,9,14,14,Disconnected,0
396,8,-60020,GermanSimRacing #Blue,True,9,14,15,4,20,2 Laps,123,15427.6983,14,15,15,Disconnected,0
397,8,-93998,Maniti Racing $IVRA LMP2,True,9,15,16,4,17,3 Laps,122,15430.3143,15,16,16,Disconnected,0
405,8,-279416,ATRS eSports #113,True,10,8,1,5,33,1 Laps,114,15536.4144,23,17,1,Disconnected,0
398,8,-54386,Team Heusinkveld #148,True,11,1,2,5,11,0 Laps,115,15735.2332,16,18,2,Disconnected,0
408,8,-286871,Phoenix Racing eSport,True,12,11,3,5,22,1 Laps,114,15580.1939,26,19,3,Disconnected,0
436,8,-81577,Alpinestars Geodesic Racing Black,True,11,38,4,5,5,102 Laps,13,2396.6166,54,20,4,Disconnected,0
434,8,-266746,Team PGZ $114,True,10,36,5,5,6,90 Laps,25,4205.3499,52,21,5,Disconnected,0
422,8,-197340,Tempus SimSport #103,True,10,25,6,5,29,6 Laps,109,15483.831,40,22,6,Disconnected,0
400,8,-41620,Obsidian Racing,True,10,3,7,5,28,1 Laps,114,15441.4288,18,23,7,Disconnected,0
406,8,-12725,Glacier Racing,True,13,9,8,5,18,1 Laps,114,15536.541899999998,24,24,8,Disconnected,0
433,8,-268725,Hardpoint by DeltaSport #199,True,10,35,9,5,23,81 Laps,34,5628.5692,51,25,9,Disconnected,0
401,8,-263677,Mercedes-AMG Team URANO eSports,True,11,4,10,5,1,1 Laps,114,15435.3429,19,26,10,Disconnected,0
407,8,-200736,5Star Motorsport #155,True,10,10,11,5,27,1 Laps,114,15533.6408,25,27,11,Disconnected,0
431,8,-289830,Puresims Esports $116,True,10,33,12,5,12,54 Laps,61,8589.039,49,28,12,Disconnected,0
428,8,-142020,Fiercely Forward GT,True,10,31,13,5,21,13 Laps,102,15579.345200000002,46,29,13,Disconnected,0
432,8,-81578,Alpinestars Geodesic Racing Gold,True,11,34,14,5,10,79 Laps,36,6111.8366,50,30,14,Disconnected,0
419,8,-203943,Visceral Esports IVRA Endurance,True,10,22,15,5,34,3 Laps,112,15483.462099999999,37,31,15,Disconnected,0
412,8,-124248,Archer Brothers,True,14,15,16,5,47,2 Laps,113,15418.182999999999,30,32,16,Disconnected,0
402,8,-92080,GermanSimRacing.de by ACV,True,12,5,17,5,15,1 Laps,114,15478.5884,20,33,17,Disconnected,0
399,8,-241025,Impulse Racing #157,True,10,2,18,5,32,1 Laps,114,15425.579,17,34,18,Disconnected,0
411,8,-241404,Maniti Racing $IVRA GT3 P/AM,True,11,14,19,5,18,2 Laps,113,15430.3648,29,35,19,Disconnected,0
418,8,-127473,Hellracers Tershine,True,10,21,20,5,45,2 Laps,113,15537.5295,36,36,20,Disconnected,0
423,8,-245029,Team RSO by V-RIG KC Racing,True,10,26,21,5,32,6 Laps,109,15481.9635,41,37,21,Disconnected,0
416,8,-183950,Orion Race Team,True,10,19,22,5,27,2 Laps,113,15547.837599999999,34,38,22,Disconnected,0
404,8,-241403,Maniti Racing $IVRA GT3 Pro,True,10,7,23,5,26,1 Laps,114,15518.1811,22,39,23,Disconnected,0
415,8,-244197,World Of SimRacing Team,True,14,18,24,5,16,2 Laps,113,15482.0064,33,40,24,Disconnected,0
421,8,-13479,Samba Racing Team,True,15,24,25,5,15,6 Laps,109,15483.0817,39,41,25,Disconnected,0
410,8,-272114,WS Racing eSports #120,True,10,13,26,5,28,1 Laps,114,15579.7574,28,42,26,Disconnected,0
403,8,-270082,Deutsche Payment Raven,True,10,6,27,5,23,1 Laps,114,15478.76,21,43,27,Disconnected,0
417,8,-246300,Vector by RSR $127,True,10,20,28,5,16,2 Laps,113,15536.0608,35,44,28,Disconnected,0
424,8,-10547,Virtual Motorsport,True,14,27,29,5,46,7 Laps,108,15548.993600000002,42,45,29,Disconnected,0
413,8,-129779,Torque Freak Racing Redgate,True,10,16,30,5,14,2 Laps,113,15413.477499999999,31,46,30,Disconnected,0
414,8,-190230,Valorous Motorsports Apollo,True,14,17,31,5,36,2 Laps,113,15421.611799999999,32,47,31,Disconnected,0
429,8,-173954,Satellite Racing GT3 AM,True,14,32,32,5,19,16 Laps,99,15432.4938,47,48,32,Disconnected,0
409,8,-59992,GermanSimRacing #Green,True,12,12,33,5,16,1 Laps,114,15553.4043,27,49,33,Disconnected,0
426,8,-70094,Element SimRacing Water,True,10,29,34,5,20,9 Laps,106,15479.3786,44,50,34,Disconnected,0
425,8,-242427,Rusty Spatulas IVRA Endurance,True,10,28,35,5,22,8 Laps,107,15479.0831,43,51,35,Disconnected,0
435,8,-278802,WS Racing eSports #223,True,10,37,36,5,10,92 Laps,23,3865.5281,53,52,36,Disconnected,0
427,8,-112505,QUASAR SIM RACING - HYDRA,True,11,30,37,5,24,12 Laps,103,15420.4421,45,53,37,Disconnected,0
420,8,-10269,SRN Motorsports,True,13,23,38,5,9,4 Laps,111,15419.349900000001,38,54,38,Disconnected,0
441,9,-262254,Deutsche Payment Black Dog,True,1,5,1,1,18,0.4638,41,6538.4601,5,0,0,Running,0
442,9,-269793,Sim City Racing II,True,1,6,2,1,20,0.4725,37,8395.4792,6,0,0,Running,0
437,9,-281326,ATRS eSports #912,True,1,1,3,1,8,20 Laps,21,9526.8721,1,0,0,Running,0
445,9,-291238,Leipert Esports #92,True,1,9,4,1,40,0.6791,41,6592.8537,9,0,0,Running,0
439,9,-287083,ATRS eSports #914,True,1,3,5,1,14,0.1768,25,4378.1636,3,0,0,Running,0
438,9,-288974,Visceral Esports IVRA Clubsport #2,True,1,2,6,1,21,0.146,32,8288.2651,2,0,0,Running,0
451,9,-135362,Orion Race Team IVRA,True,1,15,7,1,21,1.5739,26,8422.77,15,0,0,Running,0
443,9,-172632,ATRS eSports #913,True,1,7,8,1,15,0.5828,16,6493.0125,7,0,0,Running,0
444,9,-289695,Sabelt ESPORTS Pcup IVRA,True,1,8,9,1,32,0.6185,32,6552.9583,8,0,0,Running,0
448,9,-271827,WS Racing eSports #23,True,1,12,10,1,11,0.9703,24,6681.7655,12,0,0,Running,0
450,9,-201852,Maniti Racing $IVRA Cup,True,1,14,11,1,16,1.1697,22,6671.6913,14,0,0,Running,0
447,9,-205823,RPC eSports,True,1,11,12,1,11,0.916,11,6570.167200000001,11,0,0,Running,0
449,9,-127473,Hellracers Tershine,True,1,13,13,1,18,1.0324,21,6516.7512,13,0,0,Running,0
446,9,-239238,Impulse Racing #15,True,1,10,14,1,7,0.8977,23,8294.553,10,0,0,Running,0
440,9,-80235,Alpinestars Geodesic Racing,True,1,4,15,1,10,0.4561,12,8474.8597,4,0,0,Running,0
453,9,-280905,Visceral Esports IVRA Clubsport #1,True,1,17,16,1,16,1.7038,15,6626.4695,17,0,0,Running,0
452,9,-169831,TREQ eSports,True,1,16,17,1,6,1.6758,8,4329.2426000000005,16,0,0,Running,0
454,9,-183950,Orion Race Team,True,1,18,18,1,2,1.8535,2,6592.4198,18,0,0,Running,0
458,9,-31183,SRN Motorsports Black,True,2,4,1,2,18,0.1908,37,6692.313300000001,22,0,0,Running,0
455,9,-289663,Impulse Racing #157 $GT4,True,2,1,2,2,30,12 Laps,27,6643.3612,19,0,0,Running,0
463,9,-256339,Ingersoll Rand GT4,True,2,9,3,2,22,0.4491,39,6678.5205,27,0,0,Running,0
470,9,-149181,Sapphire Simsport Alpha,True,2,16,4,2,28,0.8301,36,8196.8199,34,0,0,Running,0
456,9,-287037,Fiercely Forward,True,5,2,5,2,3,0.0998,9,6677.6936000000005,20,0,0,Running,0
461,9,-80951,Torque Freak Racing TeamSpeak,True,2,7,6,2,8,0.3709,13,6588.9487,25,0,0,Running,0
465,9,-289052,HPDS Academy,True,2,11,7,2,28,0.5111,31,6619.9445,29,0,0,Running,0
464,9,-92080,GermanSimRacing.de by ACV,True,4,10,8,2,24,0.4509,33,6626.609,28,0,0,Running,0
466,9,-178579,Eclipse Racing Team,True,2,12,9,2,7,0.7013,21,3571.5317,30,0,0,Running,0
460,9,-240335,Tedline Racing $127,True,2,6,10,2,23,0.3236,31,6622.7347,24,0,0,Running,0
468,9,-124248,Archer Brothers,True,5,14,11,2,40,0.7385,31,6683.39,32,0,0,Running,0
471,9,-31182,SRN Motorsports Orange,True,3,17,12,2,10,0.9474,30,8308.9072,35,0,0,Running,0
457,9,-81577,Alpinestars Geodesic Racing Black,True,3,3,13,2,6,0.1642,19,4323.3499,21,0,0,Running,0
469,9,-200736,5Star Motorsport #155,True,2,15,14,2,18,0.8123,24,6594.818200000001,33,0,0,Running,0
459,9,-54386,Team Heusinkveld #148,True,2,5,15,2,24,0.2597,24,6631.2968,23,0,0,Running,0
467,9,-268704,Sim City Racing,True,2,13,16,2,6,0.703,12,8448.943,31,0,0,Running,0
472,9,-225287,Hugh Jass - Blue,True,2,18,17,2,13,0.9596,16,6440.8517999999995,36,0,0,Running,0
462,9,-139445,Hugh Jass - Gold,True,3,8,18,2,10,0.4289,17,6576.2797,26,0,0,Running,0
473,9,-59992,GermanSimRacing #Green,True,4,19,19,2,8,1.2032,9,8402.1649,37,0,0,Running,0
483,9,-127049,Tri-Racing,True,8,10,1,3,22,0.794,39,8104.0783,47,0,0,Running,0
480,9,-193774,Impulse Racing #222,True,6,7,2,3,9,0.3265,24,8235.7856,44,0,0,Running,0
482,9,-289688,Brabham Esports CS,True,6,9,3,3,25,0.7833,33,8283.6793,46,0,0,Running,0
478,9,-215050,Tedline Racing $267,True,6,5,4,3,9,0.2703,21,6710.7600999999995,42,0,0,Running,0
479,9,-115095,Alpinestars Geodesic Racing Echelon,True,6,6,5,3,5,0.3037,25,8383.4957,43,0,0,Running,0
477,9,-220772,Impulse Racing #233,True,6,4,6,3,7,0.21,20,3019.2009,41,0,0,Running,0
484,9,-130308,Full Send Racing #287,True,7,11,7,3,5,0.7966,13,6666.4605,48,0,0,Running,0
474,9,-65569,Team Heusinkveld #248,True,6,1,8,3,20,6 Laps,33,6614.4577,38,0,0,Running,0
485,9,-246175,Olympus eSports Proton,True,8,12,9,3,24,0.8599,32,6702.6502,49,0,0,Running,0
475,9,-289690,Brabham Esports CS Hissing Sid,True,6,2,10,3,13,0.125,20,6565.7572,39,0,0,Running,0
486,9,-284527,Fiercely Forward TCR,True,6,13,11,3,16,0.9287,26,6674.1308,50,0,0,Running,0
